projectid,simulationid,vColumn,vRow,vLocationID,vlat,vlon,vNUTSID,vSTATE_ID,vSTATE_NAME
53587,1,565,238,53587,52.80652065,14.1302404,DE409,DE4,Brandenburg
53588,1,565,237,53588,52.81547072,14.13129711,DE409,DE4,Brandenburg
53589,1,596,259,53589,52.59797653,14.5638028,DE409,DE4,Brandenburg
53590,1,596,258,53590,52.60692057,14.56493993,DE409,DE4,Brandenburg
53591,1,596,257,53591,52.61586458,14.56607765,DE409,DE4,Brandenburg
53592,1,594,268,53592,52.51885559,14.52427052,DE409,DE4,Brandenburg
53593,1,594,269,53593,52.50991079,14.52314526,DE409,DE4,Brandenburg
53594,1,594,270,53594,52.50096597,14.5220206,DE409,DE4,Brandenburg
53595,1,594,271,53595,52.49202111,14.52089652,DE409,DE4,Brandenburg
53596,1,594,272,53596,52.48307623,14.51977304,DE409,DE4,Brandenburg
53597,1,574,272,53597,52.49642894,14.22663039,DE409,DE4,Brandenburg
53598,1,574,270,53598,52.51432726,14.22875997,DE409,DE4,Brandenburg
53599,1,574,269,53599,52.52327638,14.2298256,DE409,DE4,Brandenburg
53600,1,594,273,53600,52.47413131,14.51865014,DE409,DE4,Brandenburg
53601,1,591,271,53601,52.49407082,14.47693104,DE409,DE4,Brandenburg
53602,1,591,272,53602,52.48512527,14.47581639,DE409,DE4,Brandenburg
53603,1,591,273,53603,52.4761797,14.47470233,DE409,DE4,Brandenburg
53604,1,591,274,53604,52.4672341,14.47358885,DE409,DE4,Brandenburg
53605,1,576,244,53605,52.74568048,14.28614068,DE409,DE4,Brandenburg
53606,1,576,245,53606,52.73673251,14.28505492,DE409,DE4,Brandenburg
53607,1,576,246,53607,52.7277845,14.28396974,DE409,DE4,Brandenburg
53608,1,576,247,53608,52.71883647,14.28288513,DE409,DE4,Brandenburg
53609,1,576,248,53609,52.70988841,14.28180109,DE409,DE4,Brandenburg
53610,1,576,249,53610,52.70094032,14.28071762,DE409,DE4,Brandenburg
53611,1,576,250,53611,52.69199221,14.27963473,DE409,DE4,Brandenburg
53612,1,576,251,53612,52.68304406,14.27855241,DE409,DE4,Brandenburg
53613,1,576,252,53613,52.67409588,14.27747065,DE409,DE4,Brandenburg
53614,1,576,253,53614,52.66514768,14.27638947,DE409,DE4,Brandenburg
53615,1,565,255,53615,52.65436507,14.11236158,DE409,DE4,Brandenburg
53616,1,576,254,53616,52.65619944,14.27530886,DE409,DE4,Brandenburg
53617,1,565,254,53617,52.66331563,14.11340884,DE409,DE4,Brandenburg
53618,1,565,253,53618,52.67226615,14.11445665,DE409,DE4,Brandenburg
53619,1,565,252,53619,52.68121665,14.11550501,DE409,DE4,Brandenburg
53620,1,565,251,53620,52.69016712,14.11655393,DE409,DE4,Brandenburg
53621,1,565,250,53621,52.69911756,14.1176034,DE409,DE4,Brandenburg
53622,1,565,245,53622,52.74386934,14.12285908,DE409,DE4,Brandenburg
53623,1,565,244,53623,52.75281961,14.12391188,DE409,DE4,Brandenburg
53624,1,565,243,53624,52.76176986,14.12496524,DE409,DE4,Brandenburg
53625,1,565,242,53625,52.77072007,14.12601915,DE409,DE4,Brandenburg
53626,1,591,275,53626,52.45828846,14.47247596,DE409,DE4,Brandenburg
53627,1,576,255,53627,52.64725118,14.27422882,DE409,DE4,Brandenburg
53628,1,572,251,53628,52.6856598,14.21965176,DE409,DE4,Brandenburg
53629,1,572,252,53629,52.67671078,14.21858194,DE409,DE4,Brandenburg
53630,1,572,253,53630,52.66776173,14.21751269,DE409,DE4,Brandenburg
53631,1,575,271,53631,52.50472746,14.2423604,DE409,DE4,Brandenburg
53632,1,575,272,53632,52.4957785,14.24129294,DE409,DE4,Brandenburg
53633,1,575,273,53633,52.4868295,14.24022604,DE409,DE4,Brandenburg
53634,1,539,266,53634,52.5717884,13.71887262,DE409,DE4,Brandenburg
53635,1,539,265,53635,52.58074438,13.71983659,DE409,DE4,Brandenburg
53636,1,539,264,53636,52.58970032,13.72080107,DE409,DE4,Brandenburg
53637,1,539,263,53637,52.59865625,13.72176605,DE409,DE4,Brandenburg
53638,1,537,270,53638,52.53713345,13.68564597,DE409,DE4,Brandenburg
53639,1,537,269,53639,52.5460899,13.68660197,DE409,DE4,Brandenburg
53640,1,539,248,53640,52.73299195,13.73630216,DE409,DE4,Brandenburg
53641,1,537,268,53641,52.55504633,13.68755848,DE409,DE4,Brandenburg
53642,1,537,267,53642,52.56400273,13.68851549,DE409,DE4,Brandenburg
53643,1,537,266,53643,52.57295911,13.689473,DE409,DE4,Brandenburg
53644,1,600,263,53644,52.55942018,14.61796229,DE409,DE4,Brandenburg
53645,1,600,270,53645,52.4968164,14.60995324,DE409,DE4,Brandenburg
53646,1,600,271,53646,52.48787288,14.60881149,DE409,DE4,Brandenburg
53647,1,600,272,53647,52.47892932,14.60767035,DE409,DE4,Brandenburg
53648,1,600,273,53648,52.46998574,14.6065298,DE409,DE4,Brandenburg
53649,1,566,256,53649,52.64477709,14.1260299,DE409,DE4,Brandenburg
53650,1,566,255,53650,52.65372746,14.12707958,DE409,DE4,Brandenburg
53651,1,566,254,53651,52.66267781,14.12812982,DE409,DE4,Brandenburg
53652,1,575,270,53652,52.5136764,14.24342843,DE409,DE4,Brandenburg
53653,1,575,269,53653,52.52262531,14.24449701,DE409,DE4,Brandenburg
53654,1,575,268,53654,52.53157419,14.24556616,DE409,DE4,Brandenburg
53655,1,575,267,53655,52.54052304,14.24663587,DE409,DE4,Brandenburg
53656,1,566,257,53656,52.63582668,14.12498076,DE409,DE4,Brandenburg
53657,1,575,242,53657,52.76423491,14.27356269,DE409,DE4,Brandenburg
53658,1,575,243,53658,52.75528678,14.27247878,DE409,DE4,Brandenburg
53659,1,575,244,53659,52.74633863,14.27139545,DE409,DE4,Brandenburg
53660,1,575,245,53660,52.73739044,14.27031268,DE409,DE4,Brandenburg
53661,1,575,246,53661,52.72844223,14.26923049,DE409,DE4,Brandenburg
53662,1,575,247,53662,52.71949399,14.26814887,DE409,DE4,Brandenburg
53663,1,575,248,53663,52.71054572,14.26706782,DE409,DE4,Brandenburg
53664,1,575,249,53664,52.70159742,14.26598734,DE409,DE4,Brandenburg
53665,1,575,250,53665,52.69264909,14.26490743,DE409,DE4,Brandenburg
53666,1,566,253,53666,52.67162813,14.12918061,DE409,DE4,Brandenburg
53667,1,575,251,53667,52.68370073,14.2638281,DE409,DE4,Brandenburg
53668,1,575,253,53668,52.66580392,14.26167113,DE409,DE4,Brandenburg
53669,1,575,254,53669,52.65685548,14.2605935,DE409,DE4,Brandenburg
53670,1,575,255,53670,52.647907,14.25951643,DE409,DE4,Brandenburg
53671,1,575,256,53671,52.6389585,14.25843994,DE409,DE4,Brandenburg
53672,1,575,257,53672,52.63000997,14.25736401,DE409,DE4,Brandenburg
53673,1,575,258,53673,52.62106141,14.25628865,DE409,DE4,Brandenburg
53674,1,575,260,53674,52.60316419,14.25413963,DE409,DE4,Brandenburg
53675,1,575,261,53675,52.59421555,14.25306597,DE409,DE4,Brandenburg
53676,1,575,265,53676,52.55842066,14.24877698,DE409,DE4,Brandenburg
53677,1,575,266,53677,52.54947187,14.24770614,DE409,DE4,Brandenburg
53678,1,575,252,53678,52.67475234,14.26274933,DE409,DE4,Brandenburg
53679,1,566,252,53679,52.68057843,14.13023196,DE409,DE4,Brandenburg
53680,1,566,246,53680,52.73427958,14.13655172,DE409,DE4,Brandenburg
53681,1,566,245,53681,52.74322968,14.13760697,DE409,DE4,Brandenburg
53682,1,566,270,53682,52.51946885,14.11139226,DE409,DE4,Brandenburg
53683,1,566,273,53683,52.49261636,14.10826963,DE409,DE4,Brandenburg
53684,1,566,274,53684,52.48366548,14.10722985,DE409,DE4,Brandenburg
53685,1,566,275,53685,52.47471457,14.10619062,DE409,DE4,Brandenburg
53686,1,566,276,53686,52.46576363,14.10515194,DE409,DE4,Brandenburg
53687,1,547,277,53687,52.46853215,13.82561951,DE409,DE4,Brandenburg
53688,1,594,257,53688,52.6172463,14.53668752,DE409,DE4,Brandenburg
53689,1,594,258,53689,52.60830184,14.53555573,DE409,DE4,Brandenburg
53690,1,596,261,53690,52.58008835,14.56153035,DE409,DE4,Brandenburg
53691,1,596,262,53691,52.57114421,14.56039502,DE409,DE4,Brandenburg
53692,1,547,276,53692,52.47748688,13.82660157,DE409,DE4,Brandenburg
53693,1,572,264,53693,52.56932032,14.20578805,DE409,DE4,Brandenburg
53694,1,596,264,53694,52.55325585,14.55812615,DE409,DE4,Brandenburg
53695,1,596,265,53695,52.54431162,14.55699261,DE409,DE4,Brandenburg
53696,1,545,246,53696,52.74732415,13.82679428,DE409,DE4,Brandenburg
53697,1,545,247,53697,52.73836983,13.82580257,DE409,DE4,Brandenburg
53698,1,545,248,53698,52.72941548,13.82481138,DE409,DE4,Brandenburg
53699,1,545,249,53699,52.7204611,13.82382072,DE409,DE4,Brandenburg
53700,1,572,263,53700,52.57826968,14.20685112,DE409,DE4,Brandenburg
53701,1,572,256,53701,52.64091442,14.21430831,DE409,DE4,Brandenburg
53702,1,572,255,53702,52.64986355,14.21537587,DE409,DE4,Brandenburg
53703,1,545,250,53703,52.71150669,13.82283058,DE409,DE4,Brandenburg
53704,1,596,263,53704,52.56220004,14.55926029,DE409,DE4,Brandenburg
53705,1,576,256,53705,52.63830289,14.27314935,DE409,DE4,Brandenburg
53706,1,547,262,53706,52.6028504,13.84040478,DE409,DE4,Brandenburg
53707,1,566,269,53707,52.52841962,14.11243423,DE409,DE4,Brandenburg
53708,1,566,260,53708,52.6089753,14.12183669,DE409,DE4,Brandenburg
53709,1,547,245,53709,52.75507049,13.85730344,DE409,DE4,Brandenburg
53710,1,547,246,53710,52.74611658,13.85630519,DE409,DE4,Brandenburg
53711,1,547,247,53711,52.73716264,13.85530747,DE409,DE4,Brandenburg
53712,1,547,248,53712,52.72820868,13.85431028,DE409,DE4,Brandenburg
53713,1,547,249,53713,52.71925469,13.85331362,DE409,DE4,Brandenburg
53714,1,547,251,53714,52.70134663,13.85132187,DE409,DE4,Brandenburg
53715,1,566,262,53715,52.59107423,14.1197434,DE409,DE4,Brandenburg
53716,1,547,252,53716,52.69239256,13.85032679,DE409,DE4,Brandenburg
53717,1,547,258,53717,52.63866758,13.8443673,DE409,DE4,Brandenburg
53718,1,547,261,53718,52.61180473,13.84139463,DE409,DE4,Brandenburg
53719,1,547,259,53719,52.62971333,13.84337589,DE409,DE4,Brandenburg
53720,1,566,243,53720,52.76112978,14.13971913,DE409,DE4,Brandenburg
53721,1,566,242,53721,52.77007979,14.14077604,DE409,DE4,Brandenburg
53722,1,566,263,53722,52.58212366,14.11869758,DE409,DE4,Brandenburg
53723,1,566,268,53723,52.53737036,14.11347674,DE409,DE4,Brandenburg
53724,1,566,241,53724,52.77902977,14.14183352,DE409,DE4,Brandenburg
53725,1,566,240,53725,52.78797972,14.14289156,DE409,DE4,Brandenburg
53726,1,566,239,53726,52.79692964,14.14395015,DE409,DE4,Brandenburg
53727,1,566,238,53727,52.80587954,14.14500931,DE409,DE4,Brandenburg
53728,1,566,237,53728,52.81482941,14.14606903,DE409,DE4,Brandenburg
53729,1,547,260,53729,52.62075904,13.842385,DE409,DE4,Brandenburg
53730,1,566,244,53730,52.75217974,14.13866277,DE409,DE4,Brandenburg
53731,1,576,257,53731,52.62935456,14.27207045,DE409,DE4,Brandenburg
53732,1,576,258,53732,52.62040621,14.27099211,DE409,DE4,Brandenburg
53733,1,576,259,53733,52.61145783,14.26991435,DE409,DE4,Brandenburg
53734,1,567,240,53734,52.78733719,14.15765389,DE409,DE4,Brandenburg
53735,1,567,241,53735,52.77838745,14.15659285,DE409,DE4,Brandenburg
53736,1,592,270,53736,52.50233469,14.49270497,DE409,DE4,Brandenburg
53737,1,567,242,53737,52.76943768,14.15553237,DE409,DE4,Brandenburg
53738,1,567,243,53738,52.76048787,14.15447245,DE409,DE4,Brandenburg
53739,1,567,244,53739,52.75153804,14.1534131,DE409,DE4,Brandenburg
53740,1,567,245,53740,52.74258818,14.1523543,DE409,DE4,Brandenburg
53741,1,592,271,53741,52.49338939,14.49158679,DE409,DE4,Brandenburg
53742,1,592,272,53742,52.48444407,14.4904692,DE409,DE4,Brandenburg
53743,1,592,273,53743,52.47549871,14.48935219,DE409,DE4,Brandenburg
53744,1,592,274,53744,52.46655333,14.48823577,DE409,DE4,Brandenburg
53745,1,592,275,53745,52.45760791,14.48711994,DE409,DE4,Brandenburg
53746,1,592,276,53746,52.44866247,14.48600469,DE409,DE4,Brandenburg
53747,1,569,248,53747,52.71445121,14.17865628,DE409,DE4,Brandenburg
53748,1,569,249,53748,52.70550165,14.17759374,DE409,DE4,Brandenburg
53749,1,569,250,53749,52.69655207,14.17653175,DE409,DE4,Brandenburg
53750,1,569,251,53750,52.68760245,14.17547033,DE409,DE4,Brandenburg
53751,1,569,252,53751,52.67865281,14.17440947,DE409,DE4,Brandenburg
53752,1,569,253,53752,52.66970314,14.17334917,DE409,DE4,Brandenburg
53753,1,569,254,53753,52.66075344,14.17228942,DE409,DE4,Brandenburg
53754,1,592,277,53754,52.43971699,14.48489003,DE409,DE4,Brandenburg
53755,1,567,239,53755,52.79628691,14.15871549,DE409,DE4,Brandenburg
53756,1,567,238,53756,52.8052366,14.15977766,DE409,DE4,Brandenburg
53757,1,567,237,53757,52.81418626,14.16084038,DE409,DE4,Brandenburg
53758,1,592,269,53758,52.51127995,14.49382374,DE409,DE4,Brandenburg
53759,1,598,267,53759,52.52503854,14.5840559,DE409,DE4,Brandenburg
53760,1,598,266,53760,52.53398239,14.58519415,DE409,DE4,Brandenburg
53761,1,598,265,53761,52.5429262,14.58633299,DE409,DE4,Brandenburg
53762,1,598,264,53762,52.55186999,14.58747244,DE409,DE4,Brandenburg
53763,1,598,263,53763,52.56081374,14.58861249,DE409,DE4,Brandenburg
53764,1,598,262,53764,52.56975746,14.58975313,DE409,DE4,Brandenburg
53765,1,598,261,53765,52.57870115,14.59089438,DE409,DE4,Brandenburg
53766,1,598,260,53766,52.58764481,14.59203623,DE409,DE4,Brandenburg
53767,1,598,259,53767,52.59658844,14.59317868,DE409,DE4,Brandenburg
53768,1,592,256,53768,52.62756561,14.50842145,DE409,DE4,Brandenburg
53769,1,592,278,53769,52.43077148,14.48377595,DE409,DE4,Brandenburg
53770,1,592,257,53770,52.61862075,14.507295,DE409,DE4,Brandenburg
53771,1,592,259,53771,52.60073092,14.50504388,DE409,DE4,Brandenburg
53772,1,592,260,53772,52.59178596,14.5039192,DE409,DE4,Brandenburg
53773,1,592,261,53773,52.58284097,14.50279512,DE409,DE4,Brandenburg
53774,1,592,262,53774,52.57389595,14.50167163,DE409,DE4,Brandenburg
53775,1,592,263,53775,52.5649509,14.50054874,DE409,DE4,Brandenburg
53776,1,592,264,53776,52.55600581,14.49942643,DE409,DE4,Brandenburg
53777,1,592,265,53777,52.5470607,14.49830471,DE409,DE4,Brandenburg
53778,1,592,266,53778,52.53811556,14.49718359,DE409,DE4,Brandenburg
53779,1,592,267,53779,52.52917039,14.49606305,DE409,DE4,Brandenburg
53780,1,592,268,53780,52.52022518,14.4949431,DE409,DE4,Brandenburg
53781,1,592,258,53781,52.60967585,14.50616914,DE409,DE4,Brandenburg
53782,1,592,279,53782,52.42182595,14.48266246,DE409,DE4,Brandenburg
53783,1,566,259,53783,52.61792579,14.12288416,DE409,DE4,Brandenburg
53784,1,552,276,53784,52.47446524,13.89992281,DE409,DE4,Brandenburg
53785,1,552,267,53785,52.5550479,13.90891791,DE409,DE4,Brandenburg
53786,1,593,259,53786,52.60004504,14.5197345,DE409,DE4,Brandenburg
53787,1,593,260,53787,52.5911003,14.51860686,DE409,DE4,Brandenburg
53788,1,567,269,53788,52.52778306,14.12711008,DE409,DE4,Brandenburg
53789,1,567,270,53789,52.5188325,14.12606515,DE409,DE4,Brandenburg
53790,1,593,261,53790,52.58215553,14.51747982,DE409,DE4,Brandenburg
53791,1,593,262,53791,52.57321073,14.51635337,DE409,DE4,Brandenburg
53792,1,593,263,53792,52.5642659,14.51522751,DE409,DE4,Brandenburg
53793,1,593,264,53793,52.55532104,14.51410225,DE409,DE4,Brandenburg
53794,1,593,265,53794,52.54637615,14.51297758,DE409,DE4,Brandenburg
53795,1,552,271,53795,52.51923366,13.90491483,DE409,DE4,Brandenburg
53796,1,593,266,53796,52.53743123,14.5118535,DE409,DE4,Brandenburg
53797,1,593,268,53797,52.51954129,14.50960711,DE409,DE4,Brandenburg
53798,1,593,269,53798,52.51059628,14.5084848,DE409,DE4,Brandenburg
53799,1,593,270,53799,52.50165123,14.50736308,DE409,DE4,Brandenburg
53800,1,593,271,53800,52.49270616,14.50624195,DE409,DE4,Brandenburg
53801,1,593,272,53801,52.48376105,14.50512141,DE409,DE4,Brandenburg
53802,1,567,272,53802,52.50093128,14.12397695,DE409,DE4,Brandenburg
53803,1,567,273,53803,52.49198062,14.12293367,DE409,DE4,Brandenburg
53804,1,567,274,53804,52.48302994,14.12189093,DE409,DE4,Brandenburg
53805,1,567,275,53805,52.47407924,14.12084875,DE409,DE4,Brandenburg
53806,1,567,276,53806,52.4651285,14.11980711,DE409,DE4,Brandenburg
53807,1,593,267,53807,52.52848627,14.51073001,DE409,DE4,Brandenburg
53808,1,598,268,53808,52.51609467,14.58291825,DE409,DE4,Brandenburg
53809,1,552,272,53809,52.51028003,13.90391537,DE409,DE4,Brandenburg
53810,1,593,258,53810,52.60898975,14.52086273,DE409,DE4,Brandenburg
53811,1,552,275,53811,52.48341897,13.90092017,DE409,DE4,Brandenburg
53812,1,552,274,53812,52.49237268,13.90191804,DE409,DE4,Brandenburg
53813,1,592,280,53813,52.41288038,14.48154955,DE409,DE4,Brandenburg
53814,1,592,281,53814,52.40393478,14.48043722,DE409,DE4,Brandenburg
53815,1,567,246,53815,52.7336383,14.15129606,DE409,DE4,Brandenburg
53816,1,567,247,53816,52.72468838,14.15023838,DE409,DE4,Brandenburg
53817,1,567,248,53817,52.71573844,14.14918126,DE409,DE4,Brandenburg
53818,1,567,249,53818,52.70678847,14.1481247,DE409,DE4,Brandenburg
53819,1,567,250,53819,52.69783846,14.14706869,DE409,DE4,Brandenburg
53820,1,567,252,53820,52.67993838,14.14495835,DE409,DE4,Brandenburg
53821,1,552,273,53821,52.50132637,13.90291645,DE409,DE4,Brandenburg
53822,1,567,255,53822,52.65308803,14.14179702,DE409,DE4,Brandenburg
53823,1,567,258,53823,52.62623744,14.13864069,DE409,DE4,Brandenburg
53824,1,567,259,53824,52.61728718,14.13758969,DE409,DE4,Brandenburg
53825,1,567,260,53825,52.60833689,14.13653924,DE409,DE4,Brandenburg
53826,1,567,261,53826,52.59938658,14.13548935,DE409,DE4,Brandenburg
53827,1,567,262,53827,52.59043624,14.13444001,DE409,DE4,Brandenburg
53828,1,567,263,53828,52.58148587,14.13339122,DE409,DE4,Brandenburg
53829,1,567,266,53829,52.55463459,14.13024817,DE409,DE4,Brandenburg
53830,1,567,268,53830,52.5367336,14.12815556,DE409,DE4,Brandenburg
53831,1,593,256,53831,52.62687908,14.52312098,DE409,DE4,Brandenburg
53832,1,593,257,53832,52.61793443,14.52199156,DE409,DE4,Brandenburg
53833,1,567,257,53833,52.63518766,14.13969225,DE409,DE4,Brandenburg
53834,1,574,254,53834,52.65750969,14.24587756,DE409,DE4,Brandenburg
53835,1,598,269,53835,52.50715076,14.5817812,DE409,DE4,Brandenburg
53836,1,598,272,53836,52.48031886,14.57837363,DE409,DE4,Brandenburg
53837,1,555,262,53837,52.59797209,13.95804462,DE409,DE4,Brandenburg
53838,1,555,263,53838,52.58901929,13.95703149,DE409,DE4,Brandenburg
53839,1,555,264,53839,52.58006647,13.9560189,DE409,DE4,Brandenburg
53840,1,555,265,53840,52.57111363,13.95500684,DE409,DE4,Brandenburg
53841,1,555,266,53841,52.56216075,13.95399531,DE409,DE4,Brandenburg
53842,1,555,267,53842,52.55320785,13.95298431,DE409,DE4,Brandenburg
53843,1,555,268,53843,52.54425492,13.95197385,DE409,DE4,Brandenburg
53844,1,555,270,53844,52.52634898,13.94995452,DE409,DE4,Brandenburg
53845,1,555,271,53845,52.51739596,13.94894566,DE409,DE4,Brandenburg
53846,1,555,272,53846,52.50844292,13.94793732,DE409,DE4,Brandenburg
53847,1,555,273,53847,52.49948986,13.94692952,DE409,DE4,Brandenburg
53848,1,555,274,53848,52.49053676,13.94592224,DE409,DE4,Brandenburg
53849,1,555,275,53849,52.48158364,13.94491549,DE409,DE4,Brandenburg
53850,1,574,263,53850,52.57697048,14.23623117,DE409,DE4,Brandenburg
53851,1,574,262,53851,52.5859194,14.23730073,DE409,DE4,Brandenburg
53852,1,574,258,53852,52.62171478,14.24158462,DE409,DE4,Brandenburg
53853,1,574,257,53853,52.63066355,14.24265701,DE409,DE4,Brandenburg
53854,1,574,256,53854,52.63961229,14.24372996,DE409,DE4,Brandenburg
53855,1,596,268,53855,52.51747875,14.55359558,DE409,DE4,Brandenburg
53856,1,596,269,53856,52.5085344,14.55246442,DE409,DE4,Brandenburg
53857,1,596,270,53857,52.49959001,14.55133386,DE409,DE4,Brandenburg
53858,1,555,259,53858,52.62483031,13.96108721,DE409,DE4,Brandenburg
53859,1,555,257,53859,52.64273565,13.96311828,DE409,DE4,Brandenburg
53860,1,555,245,53860,52.7501654,13.97534983,DE409,DE4,Brandenburg
53861,1,555,244,53861,52.7591177,13.97637264,DE409,DE4,Brandenburg
53862,1,576,260,53862,52.60250942,14.26883715,DE409,DE4,Brandenburg
53863,1,576,261,53863,52.59356099,14.26776052,DE409,DE4,Brandenburg
53864,1,594,274,53864,52.46518637,14.51752784,DE409,DE4,Brandenburg
53865,1,576,262,53865,52.58461252,14.26668446,DE409,DE4,Brandenburg
53866,1,594,275,53866,52.45624139,14.51640612,DE409,DE4,Brandenburg
53867,1,576,263,53867,52.57566402,14.26560896,DE409,DE4,Brandenburg
53868,1,576,266,53868,52.54881836,14.26238587,DE409,DE4,Brandenburg
53869,1,576,267,53869,52.53986975,14.26131264,DE409,DE4,Brandenburg
53870,1,576,268,53870,52.5309211,14.26023997,DE409,DE4,Brandenburg
53871,1,576,269,53871,52.52197243,14.25916786,DE409,DE4,Brandenburg
53872,1,596,271,53872,52.4906456,14.55020389,DE409,DE4,Brandenburg
53873,1,576,271,53873,52.50407501,14.25702535,DE409,DE4,Brandenburg
53874,1,576,273,53874,52.48617746,14.25488508,DE409,DE4,Brandenburg
53875,1,576,274,53875,52.47722865,14.25381579,DE409,DE4,Brandenburg
53876,1,574,268,53876,52.53222547,14.23089179,DE409,DE4,Brandenburg
53877,1,574,267,53877,52.54117453,14.23195854,DE409,DE4,Brandenburg
53878,1,574,266,53878,52.55012356,14.23302585,DE409,DE4,Brandenburg
53879,1,574,265,53879,52.55907256,14.23409373,DE409,DE4,Brandenburg
53880,1,555,235,53880,52.83968717,13.98560225,DE409,DE4,Brandenburg
53881,1,555,236,53881,52.83073511,13.98457456,DE409,DE4,Brandenburg
53882,1,555,237,53882,52.82178303,13.98354742,DE409,DE4,Brandenburg
53883,1,555,238,53883,52.81283092,13.98252082,DE409,DE4,Brandenburg
53884,1,576,272,53884,52.49512625,14.25595493,DE409,DE4,Brandenburg
53885,1,596,272,53885,52.48170116,14.54907452,DE409,DE4,Brandenburg
53886,1,599,275,53886,52.45279348,14.58961126,DE409,DE4,Brandenburg
53887,1,599,274,53887,52.46173735,14.59074767,DE409,DE4,Brandenburg
53888,1,564,259,53888,52.61919754,14.09347144,DE409,DE4,Brandenburg
53889,1,564,258,53889,52.62814841,14.09451352,DE409,DE4,Brandenburg
53890,1,564,257,53890,52.63709926,14.09555614,DE409,DE4,Brandenburg
53891,1,564,256,53891,52.64605007,14.09659931,DE409,DE4,Brandenburg
53892,1,564,255,53892,52.65500086,14.09764303,DE409,DE4,Brandenburg
53893,1,598,276,53893,52.44454255,14.57383854,DE409,DE4,Brandenburg
53894,1,598,275,53894,52.45348667,14.57497142,DE409,DE4,Brandenburg
53895,1,598,274,53895,52.46243076,14.57610489,DE409,DE4,Brandenburg
53896,1,564,254,53896,52.66395162,14.09868731,DE409,DE4,Brandenburg
53897,1,564,253,53897,52.67290235,14.09973213,DE409,DE4,Brandenburg
53898,1,564,260,53898,52.61024664,14.09242992,DE409,DE4,Brandenburg
53899,1,564,252,53899,52.68185305,14.10077751,DE409,DE4,Brandenburg
53900,1,564,250,53900,52.69975437,14.10286992,DE409,DE4,Brandenburg
53901,1,564,249,53901,52.70870499,14.10391696,DE409,DE4,Brandenburg
53902,1,564,245,53902,52.74450718,14.10811063,DE409,DE4,Brandenburg
53903,1,564,244,53903,52.75345765,14.10916043,DE409,DE4,Brandenburg
53904,1,564,243,53904,52.7624081,14.11021079,DE409,DE4,Brandenburg
53905,1,564,242,53905,52.77135852,14.11126171,DE409,DE4,Brandenburg
53906,1,564,241,53906,52.78030892,14.11231318,DE409,DE4,Brandenburg
53907,1,564,240,53907,52.78925928,14.11336521,DE409,DE4,Brandenburg
53908,1,564,239,53908,52.79820962,14.11441779,DE409,DE4,Brandenburg
53909,1,598,273,53909,52.47137483,14.57723896,DE409,DE4,Brandenburg
53910,1,564,251,53910,52.69080372,14.10182344,DE409,DE4,Brandenburg
53911,1,598,271,53911,52.48926286,14.57950889,DE409,DE4,Brandenburg
53912,1,564,261,53912,52.60129571,14.09138895,DE409,DE4,Brandenburg
53913,1,564,263,53913,52.58339378,14.08930864,DE409,DE4,Brandenburg
53914,1,599,273,53914,52.47068119,14.59188468,DE409,DE4,Brandenburg
53915,1,599,272,53915,52.47962499,14.59302228,DE409,DE4,Brandenburg
53916,1,599,271,53916,52.48856877,14.59416049,DE409,DE4,Brandenburg
53917,1,599,270,53917,52.49751252,14.59529929,DE409,DE4,Brandenburg
53918,1,599,269,53918,52.50645623,14.59643869,DE409,DE4,Brandenburg
53919,1,599,265,53919,52.54223078,14.60100229,DE409,DE4,Brandenburg
53920,1,599,264,53920,52.55117434,14.60214469,DE409,DE4,Brandenburg
53921,1,599,263,53921,52.56011787,14.60328769,DE409,DE4,Brandenburg
53922,1,599,262,53922,52.56906136,14.60443129,DE409,DE4,Brandenburg
53923,1,599,261,53923,52.57800483,14.6055755,DE409,DE4,Brandenburg
53924,1,564,262,53924,52.59234476,14.09034852,DE409,DE4,Brandenburg
53925,1,569,237,53925,52.81289446,14.19038141,DE409,DE4,Brandenburg
53926,1,569,239,53926,52.79499595,14.18824449,DE409,DE4,Brandenburg
53927,1,569,240,53927,52.78604665,14.18717688,DE409,DE4,Brandenburg
53928,1,569,241,53928,52.77709732,14.18610983,DE409,DE4,Brandenburg
53929,1,569,242,53929,52.76814796,14.18504335,DE409,DE4,Brandenburg
53930,1,569,243,53930,52.75919857,14.18397743,DE409,DE4,Brandenburg
53931,1,569,244,53931,52.75024916,14.18291208,DE409,DE4,Brandenburg
53932,1,569,245,53932,52.74129972,14.18184728,DE409,DE4,Brandenburg
53933,1,569,246,53933,52.73235024,14.18078305,DE409,DE4,Brandenburg
53934,1,569,247,53934,52.72340074,14.17971939,DE409,DE4,Brandenburg
53935,1,564,270,53935,52.52073611,14.08204481,DE409,DE4,Brandenburg
53936,1,569,238,53936,52.80394522,14.18931266,DE409,DE4,Brandenburg
53937,1,572,254,53937,52.65881266,14.216444,DE409,DE4,Brandenburg
53938,1,546,277,53938,52.46913085,13.81095666,DE409,DE4,Brandenburg
53939,1,541,249,53939,52.72285196,13.76482865,DE409,DE4,Brandenburg
53940,1,557,255,53940,52.65940031,13.99459785,DE409,DE4,Brandenburg
53941,1,557,256,53941,52.6504481,13.99357501,DE409,DE4,Brandenburg
53942,1,557,257,53942,52.64149587,13.9925527,DE409,DE4,Brandenburg
53943,1,589,277,53943,52.44175191,14.44097399,DE409,DE4,Brandenburg
