PointID,NUTS_ID,NUTS_NAME,STATE_NAME,Latitude,Longitude,nearest_grid_id,nearest_latitude,nearest_longitude,distance_deg
58965,DE40E,DE40E,Brandenburg,52.42196391,12.30550287,C685R267,52.419999999999995,12.31,0.0033677660342396553
58966,DE40E,DE40E,Brandenburg,52.40402039,12.30415987,C684R269,52.4,12.3,0.0047505667336600575
58967,DE40E,DE40E,Brandenburg,52.3950486,12.3034889,C684R269,52.4,12.3,0.005387145626110097
58968,DE40E,DE40E,Brandenburg,52.07515723,12.77591998,C732R301,52.08,12.780000000000001,0.005441806926832175
58969,DE40E,DE40E,Brandenburg,52.3681331,12.3014781,C684R272,52.37,12.3,0.0020721717497160985
58970,DE40E,DE40E,Brandenburg,52.3322455,12.29880197,C684R276,52.33,12.3,0.002360817950894513
58971,DE40E,DE40E,Brandenburg,52.32327355,12.29813381,C684R277,52.31999999999999,12.3,0.0034648308976084462
58972,DE40E,DE40E,Brandenburg,52.29635758,12.29613145,C684R279,52.3,12.3,0.004336585618505658
58973,DE40E,DE40E,Brandenburg,52.28738555,12.2954647,C684R280,52.29,12.3,0.0038010330027135786
58974,DE40E,DE40E,Brandenburg,52.27841351,12.2947983,C683R281,52.279999999999994,12.29,0.003322340150182212
58975,DE40E,DE40E,Brandenburg,52.26944144,12.29413225,C683R282,52.269999999999996,12.29,0.002575184484571215
58976,DE40E,DE40E,Brandenburg,52.26046935,12.29346654,C683R283,52.26,12.29,0.002160487593985838
58977,DE40E,DE40E,Brandenburg,52.25149724,12.29280119,C683R284,52.25,12.29,0.002268425472810266
58978,DE40E,DE40E,Brandenburg,52.35916123,12.30080854,C684R273,52.36,12.3,0.0009723585354994548
58979,DE40E,DE40E,Brandenburg,52.06618951,12.77516238,C732R302,52.06999999999999,12.780000000000001,0.004814670448127709
58980,DE40E,DE40E,Brandenburg,52.03031841,12.77213592,C731R306,52.029999999999994,12.77,0.001337843058835984
58981,DE40E,DE40E,Brandenburg,52.02135059,12.77138029,C731R307,52.019999999999996,12.77,0.0015903465446198198
58982,DE40E,DE40E,Brandenburg,52.27164366,12.52879271,C707R282,52.269999999999996,12.530000000000001,0.0018002923674895841
58983,DE40E,DE40E,Brandenburg,52.26267376,12.5280796,C707R283,52.26,12.530000000000001,0.002917856449532684
58984,DE40E,DE40E,Brandenburg,52.1640036,12.52025997,C706R293,52.16,12.52,0.004006722568006306
58985,DE40E,DE40E,Brandenburg,52.15503346,12.51955133,C706R293,52.16,12.52,0.004974034764809847
58986,DE40E,DE40E,Brandenburg,52.4262918,12.76177291,C730R266,52.43,12.76,0.0038618699425412347
58987,DE40E,DE40E,Brandenburg,52.1460633,12.51884306,C706R294,52.15,12.52,0.003999123072087647
58988,DE40E,DE40E,Brandenburg,52.13709312,12.51813516,C706R295,52.14,12.52,0.0031204183603011173
58989,DE40E,DE40E,Brandenburg,52.12812292,12.51742763,C706R296,52.129999999999995,12.52,0.002443847956515362
58990,DE40E,DE40E,Brandenburg,52.41732447,12.76100854,C730R267,52.419999999999995,12.76,0.002744978310079509
58991,DE40E,DE40E,Brandenburg,52.40835712,12.76024457,C730R268,52.41,12.76,0.0016496035431412502
58992,DE40E,DE40E,Brandenburg,52.39938975,12.75948101,C730R269,52.4,12.76,0.0006870887065858053
